Date,Prediction,Close
2021-05-17,215.87851780309555,215.258789
2021-05-18,215.2276056442091,212.969757
2021-05-19,213.71569416768043,213.328049
2021-05-20,213.22949715412216,212.919998
2021-05-21,213.0342948657183,211.869995
2021-05-24,212.14892827840023,213.429993
2021-05-25,213.2629943845997,211.490005
2021-05-26,212.0864292896675,213.809998
2021-05-27,213.72816592319694,212.800003
2021-05-28,212.9968472363659,214.600006
2021-06-01,214.32990016680913,213.289993
2021-06-02,213.5458630780669,211.910004
2021-06-03,212.05257600242115,211.979996
2021-06-04,212.0002021616634,210.630005
2021-06-07,211.0500715325828,212.919998
2021-06-08,212.60019070639643,209.759995
2021-06-09,210.8224578576414,201.059998
2021-06-10,203.3646814150981,203.199997
2021-06-11,203.07557784682646,203.199997
2021-06-14,202.95115800789182,201.089996
2021-06-15,201.76479909312593,202.339996
2021-06-16,201.9811039559898,200.419998
2021-06-17,201.1156474448943,198.050003
2021-06-18,198.33044694397023,197.770004
2021-06-21,197.94350961418905,203.320007
2021-06-22,201.76911025848023,205.399994
2021-06-23,205.29244861373928,204.020004
2021-06-24,204.26138232370832,206.100006
2021-06-25,205.86921898950953,205.610001
2021-06-28,205.65214145272802,205.229996
2021-06-29,205.20140392246995,207.610001
2021-06-30,206.99068800950485,207.970001
2021-07-01,208.21770656646882,210.220001
2021-07-02,209.5680256157278,211.529999
2021-07-06,211.335095445141,211.289993
2021-07-07,211.27553383757152,214.259995
2021-07-08,213.44476715226872,212.070007
2021-07-09,212.51109130922697,213.919998
2021-07-12,213.62066058746433,213.330002
2021-07-13,213.32583151814694,211.270004
2021-07-14,211.8096147093959,211.529999
2021-07-15,211.47596380977444,212.860001
2021-07-16,212.47037066295434,210.570007
2021-07-19,211.1129029022087,211.410004
2021-07-20,211.08389443197578,212.460007
2021-07-21,212.1432872901569,212.449997
2021-07-22,212.33349748175812,213.229996
2021-07-23,213.01957219091173,211.639999
2021-07-26,212.06636205261856,209.860001
2021-07-27,210.05503513822399,192.519104
